epoch,accuracy,loss,val_accuracy,val_loss
65,0.9990040063858032,0.0025438896846026182,0.9989615678787231,0.0025422920007258654
66,0.9990347027778625,0.0025420153979212046,0.9989528059959412,0.002509891055524349
67,0.9990288615226746,0.002508677076548338,0.9990288615226746,0.0025104281958192587
68,0.9990273714065552,0.002518915105611086,0.9989323019981384,0.0024985482450574636
69,0.9990230202674866,0.0025095376186072826,0.9991633892059326,0.0024817795492708683
70,0.9990156888961792,0.0024952865205705166,0.9989411234855652,0.002522930735722184
71,0.9990449547767639,0.002479596296325326,0.9990463852882385,0.002492452971637249
72,0.9990156888961792,0.002483747433871031,0.9990288615226746,0.0024632469285279512
73,0.9989966750144958,0.002467519836500287,0.9989411234855652,0.002507137833163142
74,0.9990361928939819,0.002463708631694317,0.9989293813705444,0.0024947740603238344
75,0.9990244507789612,0.002459884388372302,0.9989528059959412,0.0024531895760446787
76,0.9990434646606445,0.0024611796252429485,0.9991458654403687,0.0024329121224582195
77,0.9990186095237732,0.002432454377412796,0.9990405440330505,0.0025568201672285795
78,0.9990376234054565,0.0024398828390985727,0.9989381432533264,0.0024361154064536095
79,0.9990756511688232,0.002420212607830763,0.9989323019981384,0.0024031628854572773
80,0.9990552067756653,0.002400925848633051,0.9991458654403687,0.0024639503099024296
81,0.9990420341491699,0.0024156617000699043,0.9989498853683472,0.002456984482705593
82,0.9990507960319519,0.002392703667283058,0.9989293813705444,0.0024363284464925528
83,0.9990405440330505,0.002393308561295271,0.9990288615226746,0.00240432214923203
84,0.9990610480308533,0.0024020886048674583,0.9990288615226746,0.0024115548003464937
85,0.9990581274032593,0.002371777081862092,0.9989528059959412,0.002478870330378413
86,0.9990434646606445,0.002385391155257821,0.9990493059158325,0.002364548621699214
87,0.9990814924240112,0.0023673688992857933,0.9989352226257324,0.0023904885165393353
88,0.9990215301513672,0.002363316249102354,0.9991458654403687,0.0023506758734583855
89,0.9990405440330505,0.002351997420191765,0.9990463852882385,0.0024028033949434757
90,0.9990653991699219,0.0023658708669245243,0.9989293813705444,0.0023912086617201567
91,0.9990405440330505,0.0023643532767891884,0.9988825917243958,0.0025348777417093515
92,0.9990273714065552,0.0023430113214999437,0.9991458654403687,0.002368462737649679
93,0.9990361928939819,0.0023212763480842113,0.9989557266235352,0.0024358408991247416
94,0.9990317821502686,0.0023330310359597206,0.9989557266235352,0.0023562840651720762
95,0.9990668892860413,0.002351904520764947,0.9990463852882385,0.0023520158138126135
96,0.9990653991699219,0.0023072368931025267,0.9990288615226746,0.002371626440435648
97,0.9990171790122986,0.002324730856344104,0.9989323019981384,0.0023486230056732893
98,0.9990668892860413,0.0023180844727903605,0.9990288615226746,0.002351344795897603
99,0.9990859031677246,0.0023133375216275454,0.9990463852882385,0.002381604863330722
100,0.9990069270133972,0.002295207465067506,0.9989498853683472,0.0023631651420146227
101,0.9990653991699219,0.002300829626619816,0.9989498853683472,0.002404112834483385
102,0.999096155166626,0.0022914246656000614,0.9990463852882385,0.0024810584727674723
103,0.9990683197975159,0.0022931641433387995,0.9990288615226746,0.0023305113427340984
104,0.9990668892860413,0.0022894423454999924,0.9989498853683472,0.0023383493535220623
105,0.9990552067756653,0.002274680184200406,0.9989498853683472,0.0023585830349475145
106,0.999096155166626,0.002277122111991048,0.9989498853683472,0.002320616040378809
107,0.9990873336791992,0.0022804019972682,0.9987772703170776,0.002479479881003499
108,0.9990888237953186,0.002270482713356614,0.9990463852882385,0.002346415538340807
109,0.9990844130516052,0.0022673618514090776,0.9989615678787231,0.0022944435477256775
110,0.9990756511688232,0.002249310724437237,0.9991633892059326,0.0022920570336282253
111,0.9990610480308533,0.002256986917927861,0.9989498853683472,0.0023977067321538925
112,0.9990566372871399,0.0022650668397545815,0.9989469647407532,0.002404916798695922
113,0.9990814924240112,0.002249074401333928,0.9991458654403687,0.0022967662662267685
114,0.9990859031677246,0.002231780905276537,0.9989849925041199,0.002581107895821333
115,0.9990785717964172,0.0022372095845639706,0.9991604685783386,0.0023089908063411713
116,0.9990537166595459,0.0022323087323457003,0.9989323019981384,0.002343794796615839
117,0.9990902543067932,0.002232311060652137,0.9990405440330505,0.0022785712499171495
118,0.9990639686584473,0.002220630645751953,0.9991458654403687,0.002281677909195423
119,0.999101996421814,0.002238459186628461,0.9990259408950806,0.002331414958462119
120,0.9990902543067932,0.002196353394538164,0.999107837677002,0.002506036777049303
121,0.9990449547767639,0.0022093725856393576,0.9990259408950806,0.0023618508130311966
122,0.999096155166626,0.0021926220506429672,0.9989469647407532,0.0023002545349299908
123,0.9990902543067932,0.002210400067269802,0.9989498853683472,0.0023088189773261547
124,0.9990449547767639,0.002232899656519294,0.9990581274032593,0.002302412176504731
125,0.9990946650505066,0.0022066941019147635,0.9991604685783386,0.002268983516842127
126,0.9991092681884766,0.002194697968661785,0.9991458654403687,0.0023343791253864765
127,0.9991195201873779,0.0021915880497545004,0.9991458654403687,0.0022667935118079185
128,0.9990859031677246,0.002220011781901121,0.9989469647407532,0.0023147747851908207
129,0.9990859031677246,0.00218660244718194,0.9990581274032593,0.002275671809911728
130,0.9991180896759033,0.002216789172962308,0.9990581274032593,0.002242429880425334
131,0.9990537166595459,0.0021635533776134253,0.9990054368972778,0.002479362767189741
132,0.9990902543067932,0.0021766074933111668,0.9990581274032593,0.002302295295521617
133,0.9990581274032593,0.002167237689718604,0.9990463852882385,0.002249334240332246
134,0.9990902543067932,0.002177293412387371,0.9990288615226746,0.0022439316380769014
135,0.9991005063056946,0.0021617263555526733,0.9991722106933594,0.0022429239470511675
136,0.9990888237953186,0.002158885356038809,0.999096155166626,0.0023020622320473194
137,0.9991210103034973,0.002170874737203121,0.9990288615226746,0.0023438739590346813
138,0.9991063475608826,0.002160032046958804,0.9991926550865173,0.002281543333083391
139,0.9990741610527039,0.002169811399653554,0.9990434646606445,0.00225066882558167
140,0.99909907579422,0.0021445949096232653,0.9991575479507446,0.002288185292854905
141,0.99909907579422,0.002161165000870824,0.9991604685783386,0.002232333179563284
142,0.9990873336791992,0.002156020374968648,0.9990552067756653,0.0023613316006958485
143,0.9990698099136353,0.002148681553080678,0.9991722106933594,0.00223826477304101
144,0.9991180896759033,0.0021396647207438946,0.9991458654403687,0.002253340557217598
145,0.9991356134414673,0.002129426458850503,0.9989293813705444,0.0023023791145533323
146,0.9990888237953186,0.0021425120066851377,0.9991604685783386,0.0022137267515063286
147,0.9991239309310913,0.002118692034855485,0.9990552067756653,0.0022214329801499844
148,0.9991443753242493,0.002135055372491479,0.9990552067756653,0.0022410692181438208
149,0.9991268515586853,0.0021349492017179728,0.9991722106933594,0.002253019716590643
150,0.999167799949646,0.0021205353550612926,0.9989411234855652,0.0023156916722655296
151,0.9990785717964172,0.0021250604186207056,0.9990581274032593,0.002243649447336793
152,0.999107837677002,0.0021112323738634586,0.9990405440330505,0.0022714543156325817
153,0.999107837677002,0.0021312665194272995,0.9989118576049805,0.0022989169228821993
154,0.9991239309310913,0.002105019986629486,0.9990581274032593,0.0022131549194455147
155,0.9991371035575867,0.002092683222144842,0.9990552067756653,0.002488305326551199
156,0.9991385340690613,0.002110301051288843,0.9990581274032593,0.002277073683217168
157,0.9991121888160706,0.0021116817370057106,0.9990230202674866,0.0022855743300169706
158,0.99909907579422,0.0021213931031525135,0.9990493059158325,0.002240376081317663
159,0.9991165995597839,0.002107759239152074,0.9991722106933594,0.002226547570899129
160,0.9991517066955566,0.002085466869175434,0.9990405440330505,0.0022110682912170887
161,0.9990873336791992,0.0021064376924186945,0.9991955757141113,0.002278807805851102
162,0.9990712404251099,0.0021073210518807173,0.9988650679588318,0.002447524107992649
163,0.999096155166626,0.002102902624756098,0.9990434646606445,0.002226270968094468
164,0.9991371035575867,0.0020806086249649525,0.9990931749343872,0.0022833498660475016
165,0.9991297721862793,0.0020765122026205063,0.9990405440330505,0.0022163086105138063
166,0.9990581274032593,0.0021059017162770033,0.9990434646606445,0.002276522107422352
167,0.9991443753242493,0.0020808568224310875,0.9990288615226746,0.0022416897118091583
168,0.9991165995597839,0.0020880510564893484,0.9990405440330505,0.0021821388509124517
169,0.9991136789321899,0.0020684171468019485,0.9992102384567261,0.002193753607571125
170,0.9991282820701599,0.002067633904516697,0.9990288615226746,0.0022886996157467365
171,0.9991253614425659,0.002070777351036668,0.9990259408950806,0.002321711741387844
172,0.9991268515586853,0.002054238226264715,0.9990581274032593,0.002253989689052105
173,0.999182403087616,0.0020560412667691708,0.9992102384567261,0.0021890487987548113
174,0.9991443753242493,0.0020680997986346483,0.9991429448127747,0.0022335462272167206
175,0.999107837677002,0.002078898483887315,0.9990931749343872,0.0022544378880411386
176,0.999107837677002,0.0020628103520721197,0.9991722106933594,0.002187367994338274
177,0.9990727305412292,0.002046038629487157,0.9991546273231506,0.0022210979368537664
178,0.99909907579422,0.002033388242125511,0.9992102384567261,0.0022162303794175386
179,0.9991165995597839,0.0020485669374465942,0.9990552067756653,0.0022432368714362383
180,0.9991356134414673,0.0020452893804758787,0.9991722106933594,0.0021726866252720356
181,0.9991253614425659,0.0020445489790290594,0.9991751313209534,0.0021664584055542946
182,0.999096155166626,0.0020379815250635147,0.9990317821502686,0.002388469874858856
183,0.9990902543067932,0.0020444425754249096,0.9991926550865173,0.0021752696484327316
184,0.9991136789321899,0.0020443410612642765,0.999096155166626,0.002202387200668454
185,0.9991604685783386,0.0020517020020633936,0.9990814924240112,0.002193160355091095
186,0.9991414546966553,0.002033656695857644,0.9990141987800598,0.0022971322759985924
187,0.9991458654403687,0.002038410399109125,0.9991604685783386,0.002161081414669752
188,0.9991633892059326,0.002026411471888423,0.9990259408950806,0.002198238158598542
189,0.9991165995597839,0.002039995975792408,0.9990376234054565,0.0021971282549202442
190,0.9991341829299927,0.002029776107519865,0.9991604685783386,0.0021800801623612642
191,0.9991341829299927,0.0020305297803133726,0.9991546273231506,0.002181845484301448
192,0.9991385340690613,0.0020095722284168005,0.9990756511688232,0.002561254194006324
193,0.9991472959518433,0.002032569609582424,0.9992102384567261,0.002237289911136031
194,0.9991312026977539,0.0020361915230751038,0.9990844130516052,0.0022528530098497868
195,0.9991751313209534,0.0020041591487824917,0.9991722106933594,0.0021647955290973186
196,0.999176561832428,0.0020176356192678213,0.9991546273231506,0.0021922432351857424
197,0.999159038066864,0.002008692128583789,0.9991722106933594,0.002180390292778611
198,0.9991414546966553,0.002017610939219594,0.9991575479507446,0.0021567000076174736
199,0.9991458654403687,0.0020013877656310797,0.9990581274032593,0.0022062810603529215
200,0.9991575479507446,0.0019961874932050705,0.9992102384567261,0.0021471253130584955
201,0.999176561832428,0.001996544888243079,0.9991926550865173,0.0021565433125942945
202,0.9991663098335266,0.0020025158300995827,0.999096155166626,0.0022274991497397423
203,0.9991458654403687,0.001999170985072851,0.9991722106933594,0.0021814515348523855
204,0.999159038066864,0.0019966834224760532,0.9991926550865173,0.00215084757655859
205,0.9991414546966553,0.0020033451728522778,0.9992072582244873,0.0022128811106085777
206,0.9991575479507446,0.002004600828513503,0.9991546273231506,0.0021569414529949427
207,0.9991268515586853,0.0019975611940026283,0.9990931749343872,0.0022710340563207865
208,0.9990975856781006,0.00200099335052073,0.9990552067756653,0.0021929340437054634
209,0.999173641204834,0.0019878114107996225,0.9990785717964172,0.0023119444958865643
210,0.9991722106933594,0.0019826958887279034,0.9989615678787231,0.0023154423106461763
211,0.9991633892059326,0.001988709205761552,0.9990756511688232,0.00218033860437572
212,0.9991195201873779,0.001985037000849843,0.9992102384567261,0.0024281791411340237
213,0.9991663098335266,0.002003295347094536,0.9990376234054565,0.0021819723770022392
214,0.999159038066864,0.0019771845545619726,0.9991633892059326,0.0022073376458138227
215,0.9991458654403687,0.0019843056797981262,0.9990639686584473,0.002333017997443676
216,0.9991780519485474,0.0019652219489216805,0.9992131590843201,0.0021538741420954466
217,0.9991838932037354,0.001961205620318651,0.9990552067756653,0.0021663308143615723
218,0.999161958694458,0.0019831485114991665,0.9991751313209534,0.0021269123535603285
219,0.9991151690483093,0.001974072540178895,0.9991604685783386,0.0021718505304306746
220,0.9991955757141113,0.0019601171370595694,0.9991429448127747,0.002218005247414112
221,0.9991385340690613,0.0019752413500100374,0.9990668892860413,0.002169989747926593
222,0.999188244342804,0.001980268396437168,0.9992102384567261,0.0021591063123196363
223,0.9991868138313293,0.0019564831163734198,0.9991926550865173,0.002159555209800601
224,0.9991517066955566,0.001970206620171666,0.9991955757141113,0.0021365699358284473
225,0.9991414546966553,0.001977832755073905,0.999096155166626,0.00222218781709671
226,0.999159038066864,0.0019492612918838859,0.9990376234054565,0.002183393342420459
227,0.9991063475608826,0.0019707586616277695,0.9991575479507446,0.0021329722367227077
228,0.9992204308509827,0.001957269851118326,0.9992131590843201,0.0021285025868564844
229,0.9991912245750427,0.001947317854501307,0.9992131590843201,0.002178497612476349
230,0.9991429448127747,0.001956912223249674,0.9991926550865173,0.002177489921450615
231,0.9991575479507446,0.0019521061331033707,0.9992131590843201,0.0021234708838164806
232,0.9991912245750427,0.00194791320245713,0.9991926550865173,0.0021603796631097794
233,0.999153196811676,0.001948939054273069,0.9990347027778625,0.0021905521862208843
234,0.9991722106933594,0.0019587846472859383,0.9991926550865173,0.002120556076988578
235,0.9991926550865173,0.0019457044545561075,0.9992160797119141,0.0022336188703775406
236,0.99918532371521,0.0019381506135687232,0.9991575479507446,0.0021679226774722338
237,0.9991180896759033,0.001943636336363852,0.9991692304611206,0.0023051274474710226
238,0.9991868138313293,0.00194641447160393,0.9991926550865173,0.00213690847158432
239,0.9992043375968933,0.001937904511578381,0.9991722106933594,0.002183584962040186
240,0.9991239309310913,0.0019680934492498636,0.9990785717964172,0.0021639212500303984
241,0.9991472959518433,0.0019277798710390925,0.999221920967102,0.0021711220033466816
242,0.999173641204834,0.0019332997035235167,0.9992131590843201,0.0022865026257932186
243,0.9992072582244873,0.0019385849591344595,0.999096155166626,0.00214595184661448
244,0.9991268515586853,0.001938910805620253,0.9992131590843201,0.0021212692372500896
245,0.9991487860679626,0.0019305323949083686,0.999096155166626,0.0021264401730149984
246,0.999153196811676,0.001946211326867342,0.9991955757141113,0.0021428007166832685
247,0.999188244342804,0.001929626683704555,0.9992190003395081,0.002250399673357606
248,0.9991502165794373,0.0019376702839508653,0.9990785717964172,0.0021266613621264696
249,0.9992043375968933,0.0019285385496914387,0.9991751313209534,0.002129330998286605
250,0.999167799949646,0.0019280550768598914,0.999096155166626,0.00215147458948195
251,0.9992014169692993,0.001921814400702715,0.9991955757141113,0.0021147464867681265
252,0.9992145895957947,0.0019249386386945844,0.9991955757141113,0.0021156317088752985
253,0.9991356134414673,0.0019232884515076876,0.9991751313209534,0.0021562930196523666
254,0.999159038066864,0.0019329135539010167,0.9990581274032593,0.0021912259981036186
255,0.999164879322052,0.0019251382909715176,0.9990756511688232,0.002155628753826022
256,0.9991633892059326,0.0019245105795562267,0.9992131590843201,0.002137142000719905
257,0.999176561832428,0.0019149875734001398,0.999096155166626,0.0021410996560007334
258,0.9991722106933594,0.0019157782662659883,0.9991751313209534,0.0021245903335511684
259,0.9992072582244873,0.0018992500845342875,0.9990434646606445,0.0021649058908224106
260,0.9991722106933594,0.0019150605658069253,0.9990785717964172,0.0021411883644759655
261,0.9991751313209534,0.0019215703941881657,0.9991926550865173,0.0021289819851517677
262,0.9991546273231506,0.0019079975318163633,0.9990844130516052,0.002160439034923911
263,0.9991809725761414,0.0018985505448654294,0.9991926550865173,0.0021052153315395117
264,0.999179482460022,0.0019001972395926714,0.9992131590843201,0.0021136943250894547
265,0.9991912245750427,0.0018973936093971133,0.9991751313209534,0.0021380402613431215
266,0.9991941452026367,0.0019046207889914513,0.9990581274032593,0.0021309524308890104
267,0.999161958694458,0.0019098776392638683,0.9991955757141113,0.002157778013497591
268,0.9991941452026367,0.0018962703179568052,0.9991926550865173,0.00215072906576097
269,0.9991429448127747,0.0019145878031849861,0.9991751313209534,0.0021646725945174694
270,0.9992014169692993,0.0018926893826574087,0.9989352226257324,0.002391141140833497
271,0.9991722106933594,0.0018996071303263307,0.9991955757141113,0.002120926743373275
272,0.9991722106933594,0.0018952356185764074,0.9990581274032593,0.00225846073590219
273,0.99915611743927,0.0018969596130773425,0.9991546273231506,0.0021673107985407114
274,0.9991984963417053,0.0019015917787328362,0.999096155166626,0.0021185404621064663
275,0.999164879322052,0.001900677802041173,0.9990756511688232,0.00215769256465137
276,0.9991897344589233,0.0018797592492774129,0.9991955757141113,0.002089924179017544
277,0.999182403087616,0.00187787099275738,0.9991926550865173,0.002110301284119487
278,0.999179482460022,0.0018921616720035672,0.9992131590843201,0.0021094391122460365
279,0.999188244342804,0.001885617501102388,0.9991897344589233,0.002200576476752758
280,0.9991443753242493,0.0018973859259858727,0.999221920967102,0.0021519330330193043
281,0.999173641204834,0.0018891093786805868,0.9991751313209534,0.0023094352800399065
282,0.9992014169692993,0.0018823781283572316,0.9991984963417053,0.0020969202741980553
283,0.9991371035575867,0.001885283854790032,0.9991984963417053,0.002131445799022913
284,0.999179482460022,0.0018864136654883623,0.999096155166626,0.0022020020987838507
285,0.9992043375968933,0.0018880990101024508,0.9991575479507446,0.0021123511251062155
286,0.999188244342804,0.0018808523891493678,0.9991751313209534,0.0020955081563442945
287,0.9991751313209534,0.0018815281800925732,0.9992131590843201,0.0020991130731999874
288,0.9992043375968933,0.001884971046820283,0.9992131590843201,0.0021095597185194492
289,0.9991604685783386,0.0018784949788823724,0.9992043375968933,0.0022606372367590666
290,0.9991838932037354,0.0018884382443502545,0.9991926550865173,0.0021265156101435423
291,0.999182403087616,0.0018745214911177754,0.9992014169692993,0.0021064295433461666
292,0.999167799949646,0.0018746998393908143,0.9992131590843201,0.002101439516991377
293,0.9991780519485474,0.001863909768871963,0.9990785717964172,0.002125459723174572
294,0.9991868138313293,0.001874640234746039,0.9991955757141113,0.0020905612036585808
295,0.999167799949646,0.0018686120165511966,0.999221920967102,0.002138064242899418
296,0.999182403087616,0.0018776112701743841,0.999096155166626,0.0021072281524538994
