epoch,accuracy,loss,val_accuracy,val_loss
45,0.6135115027427673,0.9399062991142273,0.6094859838485718,0.9479129910469055
46,0.61417156457901,0.9388843774795532,0.6121630668640137,0.9431836009025574
47,0.6136520504951477,0.9373065233230591,0.6091192364692688,0.9472541213035583
48,0.6142327189445496,0.9356955885887146,0.6103538870811462,0.9435819387435913
49,0.6143671870231628,0.9350871443748474,0.6087769865989685,0.944733738899231
50,0.6152962446212769,0.9342926740646362,0.6110017895698547,0.9407603144645691
51,0.615082323551178,0.9324777126312256,0.6069678068161011,0.9487771987915039
52,0.6159074306488037,0.9315133690834045,0.6096693277359009,0.9460155963897705
53,0.6159380078315735,0.9293659925460815,0.6138255596160889,0.9364194869995117
54,0.616231381893158,0.9287212491035461,0.6066499352455139,0.9412202835083008
55,0.6168915033340454,0.9272883534431458,0.6119430065155029,0.939626932144165
56,0.6164819598197937,0.9274166226387024,0.6135321855545044,0.9369397163391113
57,0.6183583736419678,0.9247028827667236,0.6140334010124207,0.9347735047340393
58,0.6170504093170166,0.9235530495643616,0.6144367456436157,0.9340628981590271
59,0.6177838444709778,0.9238925576210022,0.6118696928024292,0.9372429251670837
60,0.6179550290107727,0.9220665693283081,0.6130431890487671,0.9335625767707825
61,0.6197030544281006,0.9200938940048218,0.6136177778244019,0.9379256367683411
62,0.6195013523101807,0.9196334481239319,0.6141311526298523,0.9341274499893188
63,0.619403600692749,0.9192330241203308,0.6151946783065796,0.9320053458213806
64,0.6200881600379944,0.9176033139228821,0.6141433715820312,0.9306603074073792
65,0.6201248168945312,0.9162456393241882,0.6136666536331177,0.9346791505813599
66,0.6205893158912659,0.9157398343086243,0.6153780221939087,0.928774893283844
67,0.6210416555404663,0.9140560626983643,0.6165270805358887,0.9278331398963928
68,0.6215245127677917,0.9128260016441345,0.6159892678260803,0.929481029510498
69,0.6218973398208618,0.9133260250091553,0.615854799747467,0.9261493682861328
70,0.6226246953010559,0.9101243019104004,0.6162826418876648,0.9230747818946838
71,0.622618556022644,0.9091962575912476,0.6178351044654846,0.9239431619644165
72,0.6231442093849182,0.9086032509803772,0.6168205142021179,0.9252837300300598
73,0.6242688298225403,0.9069531559944153,0.6182996034622192,0.9227548837661743
74,0.6243605017662048,0.9057422876358032,0.6168571710586548,0.9237323999404907
75,0.6250022649765015,0.9058047533035278,0.615854799747467,0.9222115278244019
76,0.62507563829422,0.9031508564949036,0.6181895732879639,0.9220654964447021
77,0.6248494982719421,0.9031481742858887,0.6180306673049927,0.9203352332115173
78,0.6254974007606506,0.9008966088294983,0.6178228855133057,0.9205852746963501
79,0.6256746053695679,0.899928629398346,0.6120041608810425,0.9232951998710632
80,0.6272454261779785,0.8993813991546631,0.6153902411460876,0.9264858961105347
81,0.6273738145828247,0.8985450863838196,0.6171627640724182,0.9214677810668945
82,0.6267320513725281,0.8975112438201904,0.6153780221939087,0.9242427945137024
83,0.6270682215690613,0.8970144987106323,0.6199132204055786,0.9170694351196289
84,0.6279239058494568,0.8946722745895386,0.6189963817596436,0.9177113175392151
85,0.6284739971160889,0.8951741456985474,0.6185441017150879,0.9168468713760376
86,0.6289629340171814,0.8939709067344666,0.6191430687904358,0.9169918894767761
87,0.6293235421180725,0.8927110433578491,0.6161848306655884,0.9173681735992432
88,0.6302587389945984,0.8911976218223572,0.6204999685287476,0.9147891998291016
89,0.6298981308937073,0.8907253742218018,0.6204143762588501,0.9164496660232544
90,0.6309615969657898,0.8899266123771667,0.6211845278739929,0.9161292314529419
91,0.6312427520751953,0.8887952566146851,0.6185318827629089,0.9163716435432434
92,0.6322879791259766,0.8869208693504333,0.6204999685287476,0.9125796556472778
93,0.6319884657859802,0.8858460783958435,0.6206833124160767,0.9128425717353821
94,0.6323552131652832,0.8863736391067505,0.6220035552978516,0.9132469296455383
95,0.6323612928390503,0.884136974811554,0.6218446493148804,0.9095832109451294
96,0.6332108974456787,0.8838222026824951,0.6231770515441895,0.90922611951828
97,0.6344761252403259,0.8808276057243347,0.6193386912345886,0.9096043109893799
98,0.633510410785675,0.8830791711807251,0.6234093308448792,0.9094879627227783
99,0.6342194080352783,0.8818427324295044,0.6203655004501343,0.9093212485313416
100,0.6342560648918152,0.8792428970336914,0.6217101812362671,0.9075877666473389
101,0.6345738768577576,0.8789168000221252,0.62494957447052,0.9049649238586426
102,0.6362975239753723,0.8772956132888794,0.6230181455612183,0.9063050150871277
103,0.636749804019928,0.8764942288398743,0.623812735080719,0.9027502536773682
104,0.6365970373153687,0.8766359686851501,0.622675895690918,0.9047490954399109
105,0.6364808678627014,0.8763848543167114,0.6236171126365662,0.9063692092895508
106,0.6371409893035889,0.8752992153167725,0.6227981448173523,0.9066583514213562
107,0.6387729048728943,0.8731071352958679,0.6263675689697266,0.901989758014679
108,0.6393229961395264,0.8727991580963135,0.6248517632484436,0.9041213393211365
109,0.6389379501342773,0.871300458908081,0.621172308921814,0.9073546528816223
110,0.6381677985191345,0.8719872832298279,0.6263920068740845,0.9000275135040283
111,0.6388890743255615,0.8702276945114136,0.6265264749526978,0.899953305721283
112,0.6388707160949707,0.8699678182601929,0.6241917014122009,0.9011852741241455
113,0.640129804611206,0.8685227632522583,0.6277733445167542,0.9030182361602783
114,0.6403682231903076,0.8669334053993225,0.6256096959114075,0.9028989672660828
115,0.6408143639564514,0.8675701022148132,0.6239960789680481,0.9088308215141296
116,0.6411322355270386,0.8664656281471252,0.6258052587509155,0.9054356813430786
117,0.6418534517288208,0.8639070391654968,0.6242527961730957,0.9004988074302673
118,0.642012357711792,0.8651270866394043,0.6262942552566528,0.8980779647827148
119,0.6427091360092163,0.8636659979820251,0.6295580863952637,0.8973668217658997
120,0.6434425711631775,0.8616914749145508,0.6286657452583313,0.8985708951950073
121,0.6433508992195129,0.8612273335456848,0.6271499395370483,0.9044427275657654
122,0.6435770392417908,0.8628414273262024,0.6303160190582275,0.8957062363624573
123,0.6438398957252502,0.8602801561355591,0.6216368079185486,0.9048545360565186
124,0.6442371606826782,0.8605194687843323,0.6258541941642761,0.9055313467979431
125,0.645374059677124,0.8579321503639221,0.6284456849098206,0.8961955308914185
126,0.6452028751373291,0.8568835258483887,0.6295458674430847,0.8939565420150757
127,0.6461625099182129,0.8559369444847107,0.6282501220703125,0.8939126133918762
128,0.6465781331062317,0.8540996313095093,0.6278711557388306,0.8951889276504517
129,0.6466575860977173,0.8537288308143616,0.6301570534706116,0.8913615942001343
130,0.645948588848114,0.8536662459373474,0.6324796676635742,0.8925661444664001
131,0.6457285284996033,0.8549244403839111,0.6290202140808105,0.8955138325691223
132,0.6465414762496948,0.8526800274848938,0.629118025302887,0.8925527930259705
133,0.648038923740387,0.8515179753303528,0.632320761680603,0.890342116355896
134,0.648026704788208,0.8506461977958679,0.6266242861747742,0.8956654071807861
135,0.6485401391983032,0.8493037223815918,0.6308783292770386,0.8901674747467041
136,0.6488823890686035,0.8493393659591675,0.631403923034668,0.8937697410583496
137,0.6491024494171143,0.8486633896827698,0.6319417953491211,0.8910505771636963
138,0.6489374041557312,0.8482122421264648,0.6327730417251587,0.8894458413124084
139,0.6496341824531555,0.8467463850975037,0.631391704082489,0.8888630270957947
140,0.650679349899292,0.8454594016075134,0.6345089077949524,0.8893607258796692
141,0.6489068269729614,0.8469014763832092,0.6323696374893188,0.8911899924278259
142,0.6507405042648315,0.8458731770515442,0.6296558976173401,0.8876127004623413
143,0.6509482860565186,0.8435730338096619,0.633249819278717,0.8872660398483276
144,0.6516878604888916,0.8424711227416992,0.6332253813743591,0.8860174417495728
145,0.6525557637214661,0.8423764109611511,0.6316606402397156,0.8879585862159729
146,0.6521584987640381,0.8414425849914551,0.6344599723815918,0.8907991051673889
147,0.6530753374099731,0.8389212489128113,0.6337143182754517,0.893307089805603
148,0.6524640917778015,0.8404921293258667,0.6344477534294128,0.883219838142395
149,0.6537843346595764,0.838690996170044,0.6336776614189148,0.8877570033073425
150,0.6535214781761169,0.8385197520256042,0.6345333456993103,0.8841913342475891
151,0.6543955206871033,0.8385699391365051,0.6328830718994141,0.8872023224830627
152,0.6540777087211609,0.837757408618927,0.636696994304657,0.8854647874832153
153,0.6549211740493774,0.8356574177742004,0.6342155337333679,0.8837038278579712
154,0.654071569442749,0.8366090059280396,0.6340199112892151,0.8835838437080383
155,0.6562658548355103,0.8336243033409119,0.6367581486701965,0.8854304552078247
156,0.6564431190490723,0.8332619667053223,0.6365014314651489,0.8825616240501404
157,0.6570176482200623,0.8320521116256714,0.6348145008087158,0.8824253082275391
158,0.6569687724113464,0.831627368927002,0.6335431933403015,0.8854034543037415
159,0.6563392281532288,0.8328901529312134,0.6386773586273193,0.8796411156654358
160,0.6581116914749146,0.8292976021766663,0.6375405192375183,0.8824936151504517
161,0.6589796543121338,0.8293728232383728,0.6372838020324707,0.8814804553985596
162,0.6576960682868958,0.8303680419921875,0.63534015417099,0.8885505199432373
163,0.6582828760147095,0.8298442959785461,0.6349367499351501,0.8824469447135925
164,0.6585273146629333,0.8282840847969055,0.6360491514205933,0.88458251953125
165,0.6596336364746094,0.8275787234306335,0.6380172371864319,0.8792211413383484
166,0.6586251258850098,0.8276488184928894,0.6402298212051392,0.8788330554962158
167,0.6594808101654053,0.8271167874336243,0.6383472681045532,0.880774199962616
168,0.6590713262557983,0.8261349201202393,0.637992799282074,0.8836420178413391
169,0.6614856123924255,0.8251727223396301,0.6366236805915833,0.8783849477767944
170,0.6605809926986694,0.8243812322616577,0.6401931643486023,0.8784475326538086
171,0.6618034243583679,0.8235545754432678,0.6388484835624695,0.8797328472137451
172,0.6613755822181702,0.8228246569633484,0.634411096572876,0.8834976553916931
173,0.6611005663871765,0.8220694065093994,0.6368926167488098,0.8797181844711304
174,0.6623596549034119,0.8213919401168823,0.6373693346977234,0.881278932094574
175,0.6628547310829163,0.8197518587112427,0.6390318274497986,0.8762046694755554
176,0.6632581353187561,0.8198237419128418,0.6375405192375183,0.8784120082855225
177,0.662542998790741,0.8194456696510315,0.6418433785438538,0.8734082579612732
178,0.6645050048828125,0.8171728253364563,0.6412933468818665,0.8753485679626465
179,0.664046585559845,0.8181307315826416,0.639129638671875,0.8788474798202515
180,0.6648961901664734,0.8165931105613708,0.6405598521232605,0.8755218386650085
181,0.6649206280708313,0.8167563080787659,0.6387017965316772,0.8779746890068054
182,0.6654523611068726,0.8152033090591431,0.6415133476257324,0.8761947154998779
183,0.666094183921814,0.8150403499603271,0.640633225440979,0.8787494897842407
184,0.6650856733322144,0.8165152072906494,0.6408165693283081,0.8776919841766357
185,0.6659413576126099,0.8151078820228577,0.6435670256614685,0.8774566650390625
186,0.6671454310417175,0.8126522302627563,0.6414766907691956,0.8726573586463928
187,0.6660452485084534,0.8144293427467346,0.6435425877571106,0.8770724534988403
188,0.6647678017616272,0.8176317811012268,0.6410244107246399,0.8772934675216675
189,0.666876494884491,0.8145977854728699,0.6392763257026672,0.8805442452430725
190,0.6676833033561707,0.811186671257019,0.6447160840034485,0.8735787272453308
191,0.6681845188140869,0.8103147149085999,0.6437993049621582,0.8729739189147949
192,0.6680684089660645,0.811916172504425,0.64177006483078,0.8734223246574402
193,0.6661186218261719,0.8126041889190674,0.6416233777999878,0.872812807559967
194,0.6689791083335876,0.8080510497093201,0.6403154134750366,0.8729797601699829
195,0.6697064638137817,0.807244598865509,0.6418433785438538,0.8775336742401123
196,0.6691135764122009,0.8077877163887024,0.6401686668395996,0.8738178610801697
197,0.6697186827659607,0.8063023090362549,0.6451194882392883,0.8715835213661194
198,0.670635461807251,0.8066350221633911,0.6422957181930542,0.8748039603233337
199,0.6708921790122986,0.80501389503479,0.6443126797676086,0.8725349307060242
200,0.6704887747764587,0.8047800660133362,0.6427846550941467,0.8736969828605652
201,0.6715217232704163,0.8043650388717651,0.6447038650512695,0.8705064654350281
202,0.6710938811302185,0.8042780160903931,0.6455228924751282,0.8726305961608887
203,0.671741783618927,0.8032182455062866,0.6437748074531555,0.8691611289978027
204,0.6723529696464539,0.8022260069847107,0.6436036825180054,0.8720381259918213
205,0.671179473400116,0.8023979663848877,0.6455351114273071,0.8680959343910217
206,0.6736365556716919,0.8010271191596985,0.641574501991272,0.8752087950706482
207,0.6729274988174438,0.8012154698371887,0.6426869034767151,0.8722869753837585
208,0.6733981370925903,0.8004107475280762,0.6459018588066101,0.8679535984992981
209,0.6741194128990173,0.7993587255477905,0.6457184553146362,0.8701636791229248
210,0.6738565564155579,0.7994275689125061,0.6455473303794861,0.870445728302002
211,0.6743699908256531,0.7978267669677734,0.6439337730407715,0.8713043928146362
212,0.6741499304771423,0.7987091541290283,0.6448627710342407,0.8715104460716248
213,0.6749628782272339,0.7969855070114136,0.6436770558357239,0.8697413802146912
214,0.6754029393196106,0.7972754240036011,0.645571768283844,0.8691760301589966
215,0.6757329702377319,0.7960675358772278,0.6453028321266174,0.8697388172149658
216,0.6760324835777283,0.794941246509552,0.6450706124305725,0.8716843724250793
217,0.67644202709198,0.7951632738113403,0.6482855677604675,0.8713851571083069
218,0.6761302947998047,0.7943951487541199,0.6439826488494873,0.8777927756309509
219,0.6755251884460449,0.7959979772567749,0.6462685465812683,0.8736975789070129
220,0.6758674383163452,0.7965840697288513,0.6459507346153259,0.8696314096450806
221,0.6760080456733704,0.7958197593688965,0.6463785767555237,0.8728086948394775
222,0.6780189275741577,0.7925013899803162,0.6460485458374023,0.8715616464614868
223,0.6766437292098999,0.7937707901000977,0.6335187554359436,0.8989039063453674
224,0.6722918748855591,0.8009533882141113,0.6463663578033447,0.8680926561355591
225,0.6770226359367371,0.7932033538818359,0.6483955979347229,0.8680793046951294
226,0.677976131439209,0.7916108965873718,0.6492879390716553,0.8648360371589661
227,0.6792047023773193,0.7884595990180969,0.6501191854476929,0.8635366559028625
228,0.6788807511329651,0.7894150018692017,0.6470509171485901,0.8704424500465393
229,0.678330659866333,0.7906147241592407,0.648016631603241,0.8646663427352905
230,0.6795836687088013,0.7880173325538635,0.6475154161453247,0.8672484159469604
231,0.6795530915260315,0.7878119349479675,0.6472342610359192,0.8674114346504211
232,0.6790152192115784,0.7889311909675598,0.6434692144393921,0.8711254000663757
233,0.6803354620933533,0.7862294316291809,0.6445449590682983,0.8728938102722168
234,0.6803048849105835,0.785960853099823,0.6510726809501648,0.8666940331459045
235,0.6803598999977112,0.7850984930992126,0.6493123769760132,0.863660454750061
236,0.6808427572250366,0.7857537865638733,0.6476866006851196,0.8670240044593811
237,0.6813316941261292,0.7849379777908325,0.6419289708137512,0.8852255344390869
238,0.6795225143432617,0.7885292768478394,0.649507999420166,0.8667336106300354
239,0.6812461614608765,0.7841520309448242,0.6503759026527405,0.8642545342445374
240,0.682279109954834,0.7824326753616333,0.6490678787231445,0.8652076721191406
241,0.6832753419876099,0.7810095548629761,0.6509748697280884,0.8630507588386536
242,0.6835015416145325,0.7811452150344849,0.6477965712547302,0.8669588565826416
243,0.6832142472267151,0.780893087387085,0.6519161462783813,0.8656843900680542
244,0.6825907826423645,0.780751645565033,0.6494712829589844,0.8655990362167358
245,0.6838926672935486,0.7802150249481201,0.6464641690254211,0.8711114525794983
246,0.6840394139289856,0.7801504135131836,0.6490556597709656,0.8675988912582397
247,0.6845895051956177,0.7782230377197266,0.6490923762321472,0.8678749203681946
248,0.6845833659172058,0.7792813181877136,0.6477965712547302,0.8701577186584473
249,0.6848461627960205,0.7777419686317444,0.6505470275878906,0.8628137111663818
250,0.6854696273803711,0.7775412201881409,0.6494224071502686,0.8660593628883362
251,0.6859036087989807,0.7767145037651062,0.6485545039176941,0.8677482604980469
252,0.6851212382316589,0.777584969997406,0.6519528031349182,0.8680709600448608
253,0.6859830617904663,0.775959849357605,0.6502658724784851,0.8604210019111633
254,0.6864597797393799,0.7752978205680847,0.6534686088562012,0.8629937171936035
255,0.6865575909614563,0.7753453254699707,0.6501558423042297,0.8678988814353943
256,0.6862092018127441,0.7764174342155457,0.6487622857093811,0.8634982109069824
257,0.686802089214325,0.7738316655158997,0.6516105532646179,0.8628627061843872
258,0.6873766183853149,0.7730801105499268,0.6526373624801636,0.861116349697113
259,0.6870465278625488,0.7724721431732178,0.6504737138748169,0.8624250292778015
260,0.6870893239974976,0.772372305393219,0.6509626507759094,0.8632692694664001
261,0.6880000233650208,0.7717620730400085,0.6525762677192688,0.8614045977592468
262,0.6871565580368042,0.7714400291442871,0.6505714654922485,0.8675021529197693
263,0.6891674399375916,0.769871711730957,0.6524906754493713,0.8596069812774658
264,0.6889290809631348,0.7718284130096436,0.6534441709518433,0.861214816570282
265,0.6892591714859009,0.7694867253303528,0.6517205834388733,0.8611868619918823
266,0.6892469525337219,0.7695923447608948,0.6534808278083801,0.8623796701431274
267,0.6891980171203613,0.7701523900032043,0.6452417373657227,0.8693579435348511
268,0.6883851289749146,0.7693197131156921,0.6470509171485901,0.8697888851165771
269,0.689607560634613,0.768656313419342,0.6531630158424377,0.8616166114807129
270,0.6890819072723389,0.7694541811943054,0.6494468450546265,0.8708142638206482
271,0.689827561378479,0.7677319049835205,0.6511582136154175,0.8624899983406067
272,0.6900720596313477,0.7666985392570496,0.6511337757110596,0.8621647953987122
273,0.6911050081253052,0.7658689022064209,0.6535664200782776,0.8641110062599182
274,0.6920157074928284,0.7654661536216736,0.6547888517379761,0.8602542877197266
275,0.6896870136260986,0.7675567865371704,0.6525395512580872,0.862156093120575
276,0.6902615427970886,0.7672252655029297,0.648945689201355,0.8650233149528503
277,0.6903654336929321,0.7667883634567261,0.6539453864097595,0.8605974912643433
278,0.692639172077179,0.7631903290748596,0.649715781211853,0.8692345023155212
279,0.6920218467712402,0.7633711695671082,0.6528452038764954,0.8619714975357056
280,0.6917284727096558,0.764663815498352,0.6512560248374939,0.8642776608467102
281,0.6931526064872742,0.7626742720603943,0.6536641716957092,0.8605635166168213
282,0.6920157074928284,0.7627545595169067,0.6545443534851074,0.8636734485626221
283,0.693598747253418,0.761781632900238,0.652930736541748,0.8636195659637451
